translation
"{'cy': 'Iaith fyw: ', 'en': 'A living language:'}"
"{'cy': 'Er enghraifft, os nad yw cwsmeriaid sy’n defnyddio gwefan Cyngor Llyfrau Cymru yn cael gwasanaeth sydd yr un mor foddhaol â’r gwasanaeth sy’n cael ei gynnig gan Amazon, oni fyddai’n well i ni fel Llywodraeth geisio datblygu rhyngwyneb Cymraeg gydag Amazon a fydd yn cynnig profiad o’r safon uchaf, a buddsoddi yn hwnnw? ', 'en': 'If, for example, the Welsh Books Council website does not provide as satisfying a customer experience as that of Amazon, would we as a Government be better seeking to develop with Amazon a Welsh interface that provides the highest quality experience and investing in that instead? '}"
"{'cy': 'Ni ddylai profiad cwsmeriaid o ddefnyddio’r Gymraeg fod yn eilradd ei safon – dylai fod o’r safon uchaf bosib.', 'en': 'The experience of the consumer through the medium of Welsh should be first-rate not second-rate.'}"
"{'cy': 'Ar y llaw arall, cynnwys a grëwyd gan ddefnyddwyr a rhaglenni a luniwyd gan siaradwyr Cymraeg eu hunain sydd y tu ôl i lawer o’r datblygiadau mwyaf cyffrous yn y deunydd digidol Cymraeg sydd ar gael ar-lein. ', 'en': 'Separately, some of the most exciting developments in the digital supply of Welsh materials online have come from user-generated content and applications created by Welsh speakers themselves. '}"
"{'cy': 'Sut mae harneisio’r brwdfrydedd a’r ymrwymiad hwn? ', 'en': 'How do we harness that energy and commitment? '}"
"{'cy': 'Unwaith yn rhagor, mae angen meddwl y tu hwnt i’r sefydliadau confensiynol sydd wedi bod yn weithgar dros y Gymraeg yn ystod y blynyddoedd diwethaf a gwrando ar y lleisiau newydd.', 'en': 'Again, this is a matter of thinking beyond the conventional institutions which have served the Welsh language over recent years and giving space to new voices.'}"
"{'cy': 'Iaith fyw: ', 'en': 'A living language: '}"
"{'cy': 'iaith byw5', 'en': 'a language for living5'}"
"{'cy': 'Rhaid i ni fod yn uchelgeisiol; i fyny bo’r nod. ', 'en': 'We need to think big, have ambition, and aim high. '}"
"{'cy': 'Ni allwn adael dyfodol yr iaith yn nwylo’r sefydliadau hynny sydd eisoes wedi ennill eu plwyf ac sydd wedi datblygu diwydiant ar sail eu hanghenion cyfyng eu hunain yn ystod y blynyddoedd diwethaf. ', 'en': 'We cannot leave the future of the Welsh language to the established institutions who have built an industry around their own small-scale needs over recent years. '}"
"{'cy': 'Dylem fod yn llafar dros y Gymraeg. Dylai Llywodraeth Cymru arwain y ffordd yn hyn o beth, gan gymryd camau i sicrhau bod pobl fwyaf dylanwadol y farchnad yn sicrhau bod y Gymraeg i’w gweld ar bob platfform, ac ym mhob agwedd ar fywyd.', 'en': 'We should shout out for the Welsh language – and Welsh Government should lead the way, intervening with the largest players in the market to ensure a presence for Welsh on all platforms, in every aspect of our lives.'}"
"{'cy': 'Wrth weithio ar y strategaeth newydd hon, mae un ystadegyn wedi bod yn flaenllaw yn fy meddwl i. ', 'en': 'In working on this new strategy, one figure has been at the front of my mind. '}"
"{'cy': 'Mae ein hystadegwyr wedi asesu bod Cymru yn colli rhwng 1,200 a 2,200 o siaradwyr Cymraeg rhugl bob blwyddyn. ', 'en': 'Our statisticians have assessed that between 1,200 and 2,200 fluent Welsh speakers are currently being lost from Wales each year. '}"
"{'cy': 'Dylai’r strategaeth newydd hon, ynghyd â’r Strategaeth Addysg Cyfrwng Cymraeg, fod yn fan cychwyn i wrth-droi’r tueddiad hwnnw.', 'en': 'This new strategy, along with the Welsh-medium Education Strategy, has to begin the process of reversing that trend.'}"
"{'cy': 'Daeth i’r amlwg hefyd, hyd yn oed wrth edrych ar brofiadau ehangach gwledydd eraill, nad oes llawer o dystiolaeth empirig ynglˆyn â’r effaith a gaiff rhaglenni unigol ar gynyddu’r defnydd o’r Gymraeg ac ieithoedd lleiafrifol eraill. ', 'en': 'Additionally, it has become evident that, even looking at wider international experience, there is little empirical evidence in relation to the impact of individual programmes on increasing the use of Welsh and other minority languages. '}"
"{'cy': 'O ganlyniad, mae’n anodd bod yn wrthrychol wrth asesu pa mor effeithiol y bu’r rhaglenni hyn, naill ai’n unigol neu ar y cyd. Mae’n anodd hefyd werthuso’n briodol pa mor debygol y byddai gweithgarwch fel hwn o lwyddo yn y dyfodol. ', 'en': 'This makes it difficult to form an objective assessment of how effectively these have worked, either alone or together, and to evaluate appropriately the likely success of activity of this nature in the future. '}"
"{'cy': 'Gan hynny, mae angen i ni ddatblygu fframwaith gwerthuso cadarn i gyd-fynd â’r strategaeth hon.', 'en': 'We need, therefore, to develop a sound evaluation framework to sit alongside this strategy.'}"
"{'cy': 'Bydd rhai pobl yn ei chael hi’n anodd darllen rhai agweddau penodol ar y strategaeth hon. ', 'en': 'There are aspects of this strategy which will be uncomfortable reading for some. '}"
"{'cy': 'Nid drwy aros yn ein hunfan y mae symud ymlaen fodd bynnag. Mae newid yn anorfod.', 'en': 'But if you pay for what you have always had you will get what you always got.'}"
"{'cy': 'Yr egwyddor o helpu cymunedau Cymraeg eu hiaith i ddatblygu, arloesi, ffynnu a llwyddo sydd wedi bod yn ganolog bob amser i’n ffordd o ymwneud â’r cymunedau hynny. ', 'en': 'The central tenet of our approach to Welsh-speaking communities has always been that we must help them develop, innovate, prosper and succeed. '}"
"{'cy': 'Cafodd yr egwyddor honno ei hategu ym maniffesto Llywodraeth newydd Cymru lle dywedwn ein bod yn ‘cydnabod bod cyswllt anorfod rhwng bywyd yr iaith yn y dyfodol a dyfodol economaidd a chymdeithasol y cymunedau [Cymraeg eu hiaith] hynny.’', 'en': 'It was there again in the manifesto of the incoming Welsh Government where we said that ‘we recognise that the future vitality of the language is inextricably linked to the economic and social future of those [Welsh-speaking] communities.’'}"
"{'cy': 'Drwy’r strategaeth hon rhoddir cyfrifoldeb clir ar holl adrannau Llywodraeth Cymru i arwain ar ddyfodol y Gymraeg. Mae hefyd yn datblygu syniadau sydd â goblygiadau i Lywodraeth Cymru gyfan. ', 'en': 'This strategy sets out a clear responsibility for the whole of the Welsh Government to lead on the future of the Welsh language, and the strategy develops ideas which have implications for the whole Welsh Government. '}"
"{'cy': 'Mae Cabinet Llywodraeth Cymru eisoes wedi cymeradwyo’r strategaeth; gofynnwn yn awr am gefnogaeth y cyhoedd i fynd ati i’w gweithredu.', 'en': 'The strategy was endorsed by the Cabinet of the Welsh Government, and we now seek popular support for its implementation.'}"
"{'cy': 'Leighton Andrews AC', 'en': 'Leighton Andrews AM'}"
"{'cy': '6Iaith fyw: ', 'en': 'A living language: '}"
"{'cy': 'iaith byw', 'en': 'a language for living'}"
"{'cy': 'Y Gweinidog Addysg a Sgiliau', 'en': 'Minister for Education and Skills'}"
"{'cy': 'Cyd-destun', 'en': 'Context'}"
"{'cy': 'Cyd-destun', 'en': 'Context'}"
"{'cy': 'Yn ddiamau, y Gymraeg yw un o ieithoedd lleiafrifol mwyaf cadarn Ewrop. ', 'en': 'There is no doubt that Welsh is one of Europe’s most robust minority languages. '}"
"{'cy': 'Mae ei dylanwad diwylliannol a’i thraddodiadau yr un mor berthnasol heddiw ac mae cenedlaethau newydd yn ei dysgu a’i defnyddio. ', 'en': 'Its cultural influence and traditions remain relevant today and are embraced by new generations learning and using the language. '}"
"{'cy': 'Mae’r ffaith bod yr iaith wedi goroesi ochr yn ochr ag un o’r ieithoedd mwyaf dylanwadol yn y byd yn dyst i ymroddiad siaradwyr Cymraeg. ', 'en': 'It is testament to the commitment of Welsh speakers that it has survived alongside one of the world’s most influential languages. '}"
"{'cy': 'Er hynny, mae sefyllfa’r Gymraeg yn parhau’n fregus.', 'en': 'Nevertheless, the situation of the Welsh language remains fragile.'}"
"{'cy': 'Siaradwyr Cymraeg: ', 'en': 'Welsh speakers: '}"
"{'cy': 'niferoedd, rhuglder a defnydd', 'en': 'numbers, fluency and use'}"
"{'cy': 'Dangosodd canlyniadau Cyfrifiad 2001 fod 20.8 y cant o boblogaeth Cymru yn gallu siarad Cymraeg (582,400 o bobl). ', 'en': 'The results of the 2001 Census showed that 20.8 per cent of the population of Wales was able to speak Welsh (582,400 people). '}"
"{'cy': 'Roedd yn ganran uwch na’r un a nodwyd yng Nghyfrifiad 1991 (18.7 y cant a 508,100 o bobl). ', 'en': 'This was an increase compared to the 1991 Census (18.7 per cent and 508,100 people). '}"
"{'cy': 'Dyma hefyd y cynnydd cyntaf o ran canran yn nifer y siaradwyr Cymraeg i’w gofnodi erioed gan Gyfrifiad, gyda’r cynnydd mwyaf ymysg pobl ifanc 5–16 oed.', 'en': 'It was also the first percentage increase in the numbers of Welsh speakers ever recorded by a Census, with the greatest increase seen among young people aged 5–16.'}"
"{'cy': 'Ffynhonnell: ', 'en': 'Source: '}"
"{'cy': 'Cyfrifiad 2001, tabl CAS146.', 'en': '2001 Census, table CAS146.'}"
"{'cy': 'Hawlfraint y Goron 2009', 'en': 'Crown copyright 2009'}"
"{'cy': 'Trwydded rhif C02W0002635.', 'en': 'Licence number C02W0002635.'}"
"{'cy': 'Ffynhonnell: ', 'en': 'Source: '}"
"{'cy': 'Cyfrifiad 2001, tabl CAS146.', 'en': '2001 Census, table CAS146.'}"
"{'cy': 'Hawlfraint y Goron 2009', 'en': 'Crown copyright 2009'}"
"{'cy': 'Trwydded rhif C02W0002635.', 'en': 'Licence number C02W0002635.'}"
"{'cy': 'o fewn adrannau etholiadol Ffin Awdurdod Lleol', 'en': 'within electoral divisions Local Authority Boundary'}"
"{'cy': 'o fewn adrannau etholiadol Ffin Awdurdod Lleol', 'en': 'within electoral divisions Local Authority Boundary'}"
"{'cy': 'Pobl sy’n gallu siarad Cymraeg (%) 2001', 'en': 'People able to speak Welsh (%) 2001'}"
"{'cy': '70% – 89% ', 'en': '70% – 89% '}"
"{'cy': '50% – 69% ', 'en': '50% – 69%'}"
"{'cy': '30% – 49% ', 'en': ' 30% – 49% '}"
"{'cy': '10% – 29% ', 'en': '10% – 29%'}"
"{'cy': '6% – 9%', 'en': ' 6% – 9%'}"
"{'cy': 'Pobl sy’n gallu siarad Cymraeg (%) 2001', 'en': 'People able to speak Welsh (%) 2001'}"
"{'cy': '70% – 89% ', 'en': '70% – 89% '}"
"{'cy': '50% – 69% ', 'en': '50% – 69% '}"
"{'cy': '30% – 49% ', 'en': '30% – 49%'}"
"{'cy': '10% – 29% ', 'en': ' 10% – 29%'}"
"{'cy': '6% – 9%', 'en': ' 6% – 9%'}"
"{'cy': 'Cyhoeddwyd yn wreiddiol gan Fwrdd yr Iaith Gymraeg', 'en': 'Originally published by the Welsh Language Board'}"
"{'cy': 'Iaith fyw: ', 'en': 'A living language: '}"
"{'cy': 'iaith byw7', 'en': 'a language for living7'}"
"{'cy': 'Eto i gyd, dylid trin y ffigurau hyn yn ofalus. ', 'en': 'But these figures need to be treated with caution. '}"
"{'cy': 'Ymddengys fod dros hanner o’r bobl ifanc hyn yn dysgu Cymraeg fel ail iaith. ', 'en': 'It seems that over half of these young people are learning Welsh as a second language. '}"
"{'cy': 'O’r herwydd, mae’n debygol bod eu hymwneud â’r iaith, ynghyd â lefel eu rhuglder, yn gyfyngedig o’u cymharu â phlant sy’n derbyn addysg cyfrwng Cymraeg.', 'en': 'As such their exposure to the language and their level of fluency is likely to be limited compared to children who receive Welsh-medium education.'}"
"{'cy': 'Nid yn annisgwyl, mae rhuglder a defnydd yn mynd law yn llaw. ', 'en': 'Not unsurprisingly, fluency and use are intrinsically linked. '}"
"{'cy': 'Yn ôl Arolygon Defnydd Iaith 2004–06 a gomisiynwyd gan Fwrdd yr Iaith Gymraeg, ychydig dros hanner (58 y cant) o’r rheini a ddywedodd eu bod yn siarad Cymraeg sy’n eu cyfrif eu hunain yn siaradwyr rhugl. ', 'en': 'According to the Language Use Surveys 2004–06 commissioned by the Welsh Language Board, a little over half (58 per cent) of those who said they speak Welsh count themselves as fluent. '}"
"{'cy': 'O blith y rheini sy’n dweud eu bod yn siaradwyr rhugl, mae’r rhan fwyaf (87 y cant) yn defnyddio’r iaith yn feunyddiol. ', 'en': 'Of those who said they were fluent the vast majority (87 per cent) used the language on a daily basis. '}"
"{'cy': 'Yr her a wynebwn yw creu cyfleoedd i bawb sy’n siarad Cymraeg, pa mor rhugl bynnag ydynt, ddefnyddio’r iaith ym mhob agwedd ar eu bywyd a’u hannog i wneud hynny.', 'en': 'The challenge we face is to provide the opportunities for all Welsh speakers, whatever their fluency level, to use the language in every sphere of life and to encourage them to do so.'}"
"{'cy': 'Rydym wedi gwneud amcangyfrifon bras o’r newid blynyddol yn nifer y siaradwyr Cymraeg rhugl yng Nghymru, gan gasglu bod rhwng 1,200 a 2,200 o siaradwyr Cymraeg rhugl yn cael eu colli bob blwyddyn ar hyn o bryd. ', 'en': 'We have undertaken broad estimates of the annual adjustment in the number of fluent Welsh speakers in Wales, and have concluded that between 1,200 and 2,200 fluent Welsh speakers are being lost each year. '}"
"{'cy': 'Mae hynny yn bennaf yn sgil y gwahaniaeth rhwng nifer y siaradwyr Cymraeg rhugl sy’n allfudo o Gymru a’r nifer sy’n dychwelyd.', 'en': 'This results predominantly from the difference between the number of fluent Welsh speakers who migrate out of Wales and the number returning.'}"
"{'cy': 'Cymunedau Cymraeg eu hiaith', 'en': 'Welsh-speaking communities'}"
"{'cy': 'Mae cynaliadwyedd yr iaith yn ei broydd Cymraeg traddodiadol yn destun gofid. ', 'en': 'There is further cause for concern for the sustainability of the language in its traditional Welsh-speaking heartlands. '}"
"{'cy': 'Mae mewnfudo ac allfudo wedi cael cryn effaith ar yr ardaloedd hyn. ', 'en': 'Inward and outward migration has had a profound effect on these areas. '}"
"{'cy': 'Mae llawer o bobl ifanc sy’n siarad Cymraeg wedi gadael eu cymunedau i geisio gwaith mewn ardaloedd trefol, ac mae pobl nad ydynt yn medru’r Gymraeg wedi mewnfudo i’r cymunedau hyn. ', 'en': 'Many Welsh-speaking young people have moved from their communities to seek work in urban areas and this is coupled with the inward migration of people unable to speak Welsh. '}"
"{'cy': 'Gwnaeth proffil daearyddol y Gymraeg yng Nghyfrifiad 2001 gadarnhau’r patrwm hwn, gan fod canran y siaradwyr Cymraeg wedi lleihau mewn broydd Cymraeg traddodiadol fel Ceredigion, Conwy, Gwynedd, Sir Ddinbych, Sir Gaerfyrddin ac Ynys Môn. ', 'en': 'The geographical profile of Welsh in the 2001 Census confirmed this pattern, with a decrease in the percentage of those able to speak Welsh in traditional heartlands such as Anglesey, Carmarthenshire, Ceredigion, Conwy, Denbighshire and Gwynedd. '}"
"{'cy': 'Bu gostyngiad yn nifer y cymunedau lle’r oedd dros 70 y cant o’r boblogaeth yn medru’r Gymraeg i 54 yng Nghyfrifiad 2001 o’i gymharu â 92 ym 1991. ', 'en': 'The number of communities where over 70 per cent of the population was able to speak Welsh dropped to 54 in the 2001 census, compared with 92 in 1991. '}"
"{'cy': 'Dadleuwyd ers tro bod angen dwysedd o siaradwyr ar y lefel honno er mwyn i’r Gymraeg fod yn iaith feunyddiol o fewn y cymunedau hynny.', 'en': 'It has long been argued that such a density of speakers is required in order for Welsh to be an everyday language of the community.'}"
"{'cy': '8Iaith fyw: ', 'en': '8A living language: '}"
"{'cy': 'iaith byw', 'en': 'a language for living'}"
"{'cy': 'Mae’r strategaeth hon yn ceisio mynd i’r afael â’r heriau sylweddol hyn y mae’r Gymraeg yn eu hwynebu.', 'en': 'This strategy attempts to address these significant challenges facing the Welsh language.'}"
"{'cy': 'Ffynhonnell: ', 'en': 'Source: '}"
"{'cy': 'Cyfrifiad 2001, tabl CAS146.', 'en': '2001 Census, table CAS146.'}"
"{'cy': 'Hawlfraint y Goron 2009', 'en': 'Crown copyright 2009'}"
"{'cy': 'Trwydded rhif C02W0002635.', 'en': 'Licence number C02W0002635.'}"
"{'cy': 'Ffynhonnell: ', 'en': 'Source: '}"
"{'cy': 'Cyfrifiad 2001, tabl CAS146.', 'en': '2001 Census, table CAS146.'}"
"{'cy': 'Hawlfraint y Goron 2009', 'en': 'Crown copyright 2009'}"
"{'cy': 'Trwydded rhif C02W0002635.', 'en': 'Licence number C02W0002635.'}"
"{'cy': 'Nifer sy’n gallu siarad Cymraeg fesul Cymuned 2001', 'en': 'Number able to speak Welsh by Community 2001'}"
"{'cy': 'Nifer sy’n gallu siarad Cymraeg fesul Cymuned 2001', 'en': 'Number able to speak Welsh by Community 2001'}"
"{'cy': 'Nifer y siaradwyr Cymraeg', 'en': 'Number of Welsh speakers'}"
"{'cy': 'Nifer y siaradwyr Cymraeg', 'en': 'Number of Welsh speakers'}"
"{'cy': '3,000', 'en': '3,000'}"
"{'cy': '1,500', 'en': '1,500'}"
"{'cy': '300', 'en': '300'}"
"{'cy': '3,000', 'en': '3,000'}"
"{'cy': '1,500', 'en': '1,500'}"
"{'cy': '300', 'en': '300'}"
"{'cy': 'Ffin Awdurdod Lleol', 'en': 'Local Authority Boundary'}"
"{'cy': 'Ffin Awdurdod Lleol', 'en': 'Local Authority Boundary'}"
"{'cy': 'Cyhoeddwyd yn wreiddiol gan Fwrdd yr Iaith Gymraeg', 'en': 'Originally published by the Welsh Language Board'}"
